,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,12414,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19931743.0,19931743.0,False,,1,,,,2025-10-08T11:46:00.000Z,122838.31776106267,83021594913.3701,19.6634,-0.15862624,-1.34668689,5.38546367,9.76946955,4.83592836,10.53415703,2448381780165.8364,58.3541,2579604672982.32,,2025-10-08T11:46:00.000Z,,,,,,2025-10-08 17:17:29.702081
1,1027,Ethereum,ETH,ethereum,10874,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120703250.5285526,120703250.5285526,True,,2,,,,2025-10-08T11:46:00.000Z,4486.5637648198035,57264639555.6979,26.9782,-0.23550059,-4.56478532,4.44996493,4.1559276,6.90412319,61.49964803,541542830117.3709,12.907,541542830117.37,,2025-10-08T11:46:00.000Z,,,,,,2025-10-08 17:17:29.702081
2,1839,BNB,BNB,bnb,2792,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139183766.32999998,139183766.32999998,False,,3,,,,2025-10-08T11:45:00.000Z,1314.2912278101796,11503349532.709951,66.1027,-0.37991825,1.30822852,28.26340463,49.95273166,61.56667997,96.10066331,182928003141.10083,4.3599,182928003141.1,,2025-10-08T11:45:00.000Z,,,,,,2025-10-08 17:17:29.702081
3,825,Tether USDt,USDT,tether,151175,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,177914235131.0418,181026669414.14813,True,,4,,,,2025-10-08T11:45:00.000Z,1.0002697178961932,203769143012.2375,21.1178,-0.04459051,-0.02983758,-0.00698614,0.03293142,0.00791071,-0.01270282,177962221784.24417,4.2415,181075495546.58,,2025-10-08T11:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-10-08 17:17:29.702081
4,52,XRP,XRP,xrp,1717,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59871700035.0,99985791876.0,False,,5,,,,2025-10-08T11:45:00.000Z,2.8743128658464294,7125278575.846184,9.9784,-0.04756507,-3.3413449,-2.29793092,-1.97522815,-13.20617997,16.92314977,172089997710.6986,4.1015,287431286584.64,,2025-10-08T11:45:00.000Z,,,,,,2025-10-08 17:17:29.702081
5,5426,Solana,SOL,solana,1014,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,546208594.5189563,611446331.4681168,True,,6,525236893.3,116059740120.38853,,2025-10-08T11:45:00.000Z,220.96646599061083,8930063557.0274,15.5526,-0.38861721,-4.13407265,1.71354129,3.48663613,21.83503456,40.12959423,120693782824.55229,2.8766,135109135007.43,,2025-10-08T11:45:00.000Z,,,,,,2025-10-08 17:17:29.702081
6,3408,USDC,USDC,usd-coin,32625,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",,75627782146.17407,75627782146.17407,False,,7,60901219650.23,60886012536.588905,,2025-10-08T11:45:00.000Z,0.9997502987012669,23509717818.749405,18.8066,-0.03268862,0.00210435,-0.00301149,-0.01425537,-0.02819539,-0.02514944,75608897790.75186,1.802,75608897790.75,,2025-10-08T11:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-10-08 17:17:29.702081
7,74,Dogecoin,DOGE,dogecoin,1317,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151264406383.7052,151264406383.7052,True,,8,,,,2025-10-08T11:45:00.000Z,0.2491673477115559,4036297859.6483417,-2.8809,-0.26206194,-4.61967429,2.80389704,7.02133264,4.95948418,37.70482989,37690150941.79077,0.8983,37690150941.79,,2025-10-08T11:45:00.000Z,,,,,,2025-10-08 17:17:29.702081
8,1958,TRON,TRX,tron,1238,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94668749520.00331,94668753894.0989,True,,9,94667886298.43,31987669485.796967,,2025-10-08T11:45:00.000Z,0.3378935638740195,975292365.0062175,29.5254,0.17358297,-1.97927489,-0.22671899,1.48328922,0.24305018,16.49162195,31987961162.81079,0.7624,31987962640.79,,2025-10-08T11:45:00.000Z,,,,,,2025-10-08 17:17:29.702081
9,2010,Cardano,ADA,cardano,1594,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35827299997.723114,44994581886.50792,False,,10,37997904336.0,31225442439.657806,,2025-10-08T11:45:00.000Z,0.8217674891631899,1606155979.749535,7.9094,-0.13525211,-4.16911101,-1.54945881,-3.30656514,1.6595115,30.26535246,29441710362.625282,0.7017,36979537012.34,,2025-10-08T11:45:00.000Z,,,,,,2025-10-08 17:17:29.702081
10,32196,Hyperliquid,HYPE,hyperliquid,166,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",1000000000.0,336685219.0,999584316.0,False,,11,333931719.0,15342281510.508255,,2025-10-08T11:46:00.000Z,45.9443671791725,512718915.0409108,-20.9552,-1.17787672,-0.22451908,-2.4286993,-8.8621152,5.79613485,10.96890855,15468789325.536106,0.3687,45944367179.17,,2025-10-08T11:46:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-10-08 17:17:29.702081
11,1975,Chainlink,LINK,chainlink,2112,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'metisdao-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'blast-ecosystem', 'move-vm', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'core-ecosystem', 'x-layer-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'bera-chain-ecosystem', 'unichain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem']",1000000000.0,678099970.4525867,1000000000.0,False,,12,,,,2025-10-08T11:45:00.000Z,22.02688467430859,1094088386.838997,-15.6418,-0.1186641,-3.57932715,-0.59867176,-3.86057975,5.11664254,53.39360438,14936429846.81119,0.356,22026884674.31,,2025-10-08T11:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-10-08 17:17:29.702081
12,29470,Ethena USDe,USDe,ethena-usde,226,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,14819283109.73371,14819283109.73371,True,,13,,,,2025-10-08T11:45:00.000Z,1.0001391634019574,355480346.12323433,-13.6,-0.00944488,0.00941063,-0.08601534,-0.05976911,-0.07545933,-0.08719523,14821345411.58583,0.3532,14821345411.59,,2025-10-08T11:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-10-08 17:17:29.702081
13,20947,Sui,SUI,sui,787,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3625742933.075554,10000000000.0,False,,14,3625742933.08,12545766562.150482,,2025-10-08T11:46:00.000Z,3.4601919644350216,1186890654.3043826,10.8815,-0.7279654,-3.68440334,1.40883815,-0.18633886,-11.84902875,7.3037097,12545766562.135098,0.299,34601919644.35,,2025-10-08T11:46:00.000Z,,,,,,2025-10-08 17:17:29.702081
14,512,Stellar,XLM,stellar,758,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31978550461.838463,50001786884.69562,False,,15,31531408660.0,12077020894.736763,,2025-10-08T11:45:00.000Z,0.383015583761641,371276616.1859696,13.1953,-0.47560911,-4.41217303,-0.91133687,4.33702888,-15.48090651,30.52119161,12248283172.992153,0.2919,19151471225.23,,2025-10-08T11:45:00.000Z,,,,,,2025-10-08 17:17:29.702081
0,1,Bitcoin,BTC,bitcoin,12414,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19931743.0,19931743.0,False,,1,,,,2025-10-08T11:46:00.000Z,122838.31776106267,83021594913.3701,19.6634,-0.15862624,-1.34668689,5.38546367,9.76946955,4.83592836,10.53415703,2448381780165.8364,58.3541,2579604672982.32,,2025-10-08T11:46:00.000Z,,,,,,2025-10-08 17:18:30.809241
1,1027,Ethereum,ETH,ethereum,10874,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120703250.5285526,120703250.5285526,True,,2,,,,2025-10-08T11:47:00.000Z,4489.0089324162345,56291331192.66742,24.9585,-0.20161462,-4.51313256,4.48869176,4.19450095,6.9805432,61.6051856,541837969794.3472,12.914,541837969794.35,,2025-10-08T11:47:00.000Z,,,,,,2025-10-08 17:18:30.809241
2,1839,BNB,BNB,bnb,2792,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139183766.32999998,139183766.32999998,False,,3,,,,2025-10-08T11:47:00.000Z,1314.4227231399857,11503207056.185614,66.0844,-0.27348944,1.2467502,28.28571813,49.94768448,61.60011222,96.1210133,182946305156.35803,4.3603,182946305156.36,,2025-10-08T11:47:00.000Z,,,,,,2025-10-08 17:18:30.809241
3,825,Tether USDt,USDT,tether,151175,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,177914235131.0418,181026669414.14813,True,,4,,,,2025-10-08T11:46:00.000Z,1.0002415813154257,203771185226.24606,21.1816,-0.01541203,-0.03004171,-0.00602967,0.03603512,0.00064453,-0.01562096,177957215885.99774,4.2414,181070402075.07,,2025-10-08T11:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-10-08 17:18:30.809241
4,52,XRP,XRP,xrp,1717,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59871700035.0,99985791876.0,False,,5,,,,2025-10-08T11:46:00.000Z,2.874145992697808,7121831382.652151,9.9067,-0.05144795,-3.35415114,-2.30583528,-1.98043797,-13.19760863,16.93888206,172080006731.60046,4.1013,287414599269.78,,2025-10-08T11:46:00.000Z,,,,,,2025-10-08 17:18:30.809241
5,5426,Solana,SOL,solana,1014,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,546208594.5189563,611446331.4681168,True,,6,525236893.3,116028517929.15895,,2025-10-08T11:47:00.000Z,220.90702197282025,8928533309.926315,15.5252,-0.47068895,-4.12608437,1.67639117,3.36529513,21.87802842,40.08506888,120661313991.14235,2.8758,135072788180.83,,2025-10-08T11:47:00.000Z,,,,,,2025-10-08 17:18:30.809241
6,3408,USDC,USDC,usd-coin,32625,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",,75627782146.17407,75627782146.17407,False,,7,60901219650.23,60890578398.05705,,2025-10-08T11:46:00.000Z,0.9998252702945185,23515637367.689507,18.4686,-0.0091584,0.0062528,0.01141388,-0.00089715,-0.02395663,-0.01683422,75614567726.07346,1.8022,75614567726.07,,2025-10-08T11:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-10-08 17:18:30.809241
7,74,Dogecoin,DOGE,dogecoin,1317,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151264406383.7052,151264406383.7052,True,,8,,,,2025-10-08T11:47:00.000Z,0.24908473257861502,4033629746.0888305,-2.909,-0.47763796,-4.60106926,2.76113794,6.97194146,4.93700779,37.66221245,37677654212.74815,0.898,37677654212.75,,2025-10-08T11:47:00.000Z,,,,,,2025-10-08 17:18:30.809241
8,1958,TRON,TRX,tron,1238,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94668749520.00331,94668753894.0989,True,,9,94667886298.43,31986988334.611374,,2025-10-08T11:46:00.000Z,0.33788636870771516,975665158.2564571,29.7814,0.16678518,-1.9727561,-0.22289525,1.47928564,0.24540529,16.49036386,31987280005.41417,0.7624,31987281483.36,,2025-10-08T11:46:00.000Z,,,,,,2025-10-08 17:18:30.809241
9,2010,Cardano,ADA,cardano,1594,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35827299997.723114,44994581886.50792,False,,10,37997904336.0,31216374036.789978,,2025-10-08T11:46:00.000Z,0.8215288338208415,1605994652.0130174,7.8842,-0.22641243,-4.18359883,-1.58789555,-3.36449776,1.63837401,30.20235671,29433159986.078907,0.7015,36968797521.94,,2025-10-08T11:46:00.000Z,,,,,,2025-10-08 17:18:30.809241
